id,author,description,guid,to,likecount,link,pubdate,replycount,title,authorChannelUrl,
1,"@reecky7922","Barang2anak SLB aja di persulit apa lagi orang orang biasa ☹","UgyidziH4Jkkl7uigYh4AaABAg","",0,"https://www.youtube.com/watch?v=thptjzpQy4I&lc=UgyidziH4Jkkl7uigYh4AaABAg","2024-05-08 03:56:01",0,"Barang2anak SLB aja di persulit apa lagi orang orang biasa ☹","http://www.youtube.com/@reecky7922",
2,"@david_lukas_leithenu","Orang berkebutuhan khusus dispesialkan cuma diberi kursi duduk saja, klo bisa dicuanin ya harus cuan 😂😂😂","UgxaBBjdM8PySP4JP6B4AaABAg","",0,"https://www.youtube.com/watch?v=thptjzpQy4I&lc=UgxaBBjdM8PySP4JP6B4AaABAg","2024-05-08 02:51:49",0,"Orang berkebutuhan khusus dispesialkan cuma diberi kursi duduk saja, klo bisa dicuanin ya harus cuan 😂😂😂","http://www.youtube.com/@david_lukas_leithenu",
3,"@sudartotitik4713","Tugas yg diemban dari negara. Agar pendapatan pejabat lebih banyak.","UgxVY7kfsWWzJYu9_L14AaABAg","",0,"https://www.youtube.com/watch?v=thptjzpQy4I&lc=UgxVY7kfsWWzJYu9_L14AaABAg","2024-05-08 00:23:33",0,"Tugas yg diemban dari negara. Agar pendapatan pejabat lebih banyak.","http://www.youtube.com/@sudartotitik4713",
4,"@AndriSiddhar-tk2zt","Makin bengkak tuh rekening pejabat2nya...peras peras...peras sampe kering,baru nyari mangsa lagi","Ugxc7UKxKcatRmvznNp4AaABAg","",0,"https://www.youtube.com/watch?v=thptjzpQy4I&lc=Ugxc7UKxKcatRmvznNp4AaABAg","2024-05-07 15:42:22",0,"Makin bengkak tuh rekening pejabat2nya...peras peras...peras sampe kering,baru nyari mangsa lagi","http://www.youtube.com/@AndriSiddhar-tk2zt",
5,"@user-jz3gb1hj8x","Bea cukai klu dituruti kita serasa dipalak dn itu kita mjd geram dn sakit hati....biarlah mereka bea cukai dpt karma krn kerjaannya merampas uang pribadi orang2 yg bepergian","Ugz8-j5Kx7_4jAMoyot4AaABAg","",0,"https://www.youtube.com/watch?v=thptjzpQy4I&lc=Ugz8-j5Kx7_4jAMoyot4AaABAg","2024-05-07 08:53:05",0,"Bea cukai klu dituruti kita serasa dipalak dn itu kita mjd geram dn sakit hati....biarlah mereka bea cukai dpt karma krn kerjaannya merampas uang pribadi orang2 yg bepergian","http://www.youtube.com/@user-jz3gb1hj8x",
6,"@kendaboo5723","Turun kan kpk periksa semua kekayaannya pegawai beacukai","UgxIa7-1KN5DpM2UMsR4AaABAg","",0,"https://www.youtube.com/watch?v=thptjzpQy4I&lc=UgxIa7-1KN5DpM2UMsR4AaABAg","2024-05-07 05:20:48",0,"Turun kan kpk periksa semua kekayaannya pegawai beacukai","http://www.youtube.com/@kendaboo5723",
7,"@KeluhanMoba","kayak nya penguasa negeri ni adalaah .....","Ugzs4c8Q6cIm3sAog8h4AaABAg","",0,"https://www.youtube.com/watch?v=thptjzpQy4I&lc=Ugzs4c8Q6cIm3sAog8h4AaABAg","2024-05-07 04:46:14",0,"kayak nya penguasa negeri ni adalaah .....","http://www.youtube.com/@KeluhanMoba",
8,"@gehucireng6924","ankk buahnya sri mulyani.....😂😂😂😂😂","UgwlxmxCmkFtD0xHpQt4AaABAg","",0,"https://www.youtube.com/watch?v=thptjzpQy4I&lc=UgwlxmxCmkFtD0xHpQt4AaABAg","2024-05-07 03:45:12",0,"ankk buahnya sri mulyani.....😂😂😂😂😂","http://www.youtube.com/@gehucireng6924",
9,"@aripurnama6049","Gak viral gak slese,","UgxQ8x9AlN9VASYsaMd4AaABAg","",0,"https://www.youtube.com/watch?v=thptjzpQy4I&lc=UgxQ8x9AlN9VASYsaMd4AaABAg","2024-05-07 02:26:48",0,"Gak viral gak slese,","http://www.youtube.com/@aripurnama6049",
10,"@ookjelek7169","Petugas bea cukai kelas rendahan saja Byk tanahnya dan rumahnya Hebat korupsinya😂😂😂","UgzUE6etsDoUTdQvtnp4AaABAg","",0,"https://www.youtube.com/watch?v=thptjzpQy4I&lc=UgzUE6etsDoUTdQvtnp4AaABAg","2024-05-07 00:51:13",0,"Petugas bea cukai kelas rendahan saja Byk tanahnya dan rumahnya Hebat korupsinya😂😂😂","http://www.youtube.com/@ookjelek7169",
11,"@achmadfauzi217","Bea cukai ini memalukan negara kesatuan republik indonesia,,,colek pak prabowo presiden 2024 moga bisa menyikat abis pemalak berseragam ini.","UgzUtKbF5RtBXZD-XXx4AaABAg","",0,"https://www.youtube.com/watch?v=thptjzpQy4I&lc=UgzUtKbF5RtBXZD-XXx4AaABAg","2024-05-06 22:50:22",0,"Bea cukai ini memalukan negara kesatuan republik indonesia,,,colek pak prabowo presiden 2024 moga bisa menyikat abis pemalak berseragam ini.","http://www.youtube.com/@achmadfauzi217",
12,"@marwanto888","Liat gayanya pegawai bea cukai aja dah enek. Petentang petenteng. Sok jago. Tukang peras rakyat. Bisanya makan duit haram. Makan duit rakyat","UgxVSmZe_EGYWOs0CCN4AaABAg","",0,"https://www.youtube.com/watch?v=thptjzpQy4I&lc=UgxVSmZe_EGYWOs0CCN4AaABAg","2024-05-06 22:22:45",0,"Liat gayanya pegawai bea cukai aja dah enek. Petentang petenteng. Sok jago. Tukang peras rakyat. Bisanya makan duit haram. Makan duit rakyat","http://www.youtube.com/@marwanto888",
13,"@KotoriItsuka901","Sebelum ada bea cukai: aku bangga hidup di indonesia Sesudah ada bea cukai: aku malu hidup di negara indonesia","Ugy4ifRKBtc6A_ex0Xl4AaABAg","",1,"https://www.youtube.com/watch?v=thptjzpQy4I&lc=Ugy4ifRKBtc6A_ex0Xl4AaABAg","2024-05-06 15:44:04",0,"Sebelum ada bea cukai: aku bangga hidup di indonesia Sesudah ada bea cukai: aku malu hidup di negara indonesia","http://www.youtube.com/@KotoriItsuka901",
14,"@rezalatukaisupy8022","Pembohong akan menurupi kebohongan kebohongan lainnya...","Ugz0UWMjy5antu7AEWV4AaABAg","",0,"https://www.youtube.com/watch?v=thptjzpQy4I&lc=Ugz0UWMjy5antu7AEWV4AaABAg","2024-05-06 11:37:31",0,"Pembohong akan menurupi kebohongan kebohongan lainnya...","http://www.youtube.com/@rezalatukaisupy8022",
15,"@mahdinafi4393","pasti tim u23 indonesia terpaksa mengalah dengan tim uzbekistan gara gara takut dikenakan pajak pialanya dari qatar..seperti pajak piala kontestan musik dari indonesia juara di jepang..mungkin tim u23 indonesia gak mau menang gara gara pajak bea cukai ini..","Ugw6EZtVgklu0D5xlT54AaABAg","",0,"https://www.youtube.com/watch?v=thptjzpQy4I&lc=Ugw6EZtVgklu0D5xlT54AaABAg","2024-05-06 09:08:21",0,"pasti tim u23 indonesia terpaksa mengalah dengan tim uzbekistan gara gara takut dikenakan pajak pialanya dari qatar..seperti pajak piala kontestan musik dari indonesia juara di jepang..mungkin tim u23 indonesia gak mau menang gara gara pajak bea cukai ini..","http://www.youtube.com/@mahdinafi4393",
16,"@anjingplastik197","Kantor kuruptor......👎🖕","UgwOqDzNZ71XmPLepPZ4AaABAg","",0,"https://www.youtube.com/watch?v=thptjzpQy4I&lc=UgwOqDzNZ71XmPLepPZ4AaABAg","2024-05-06 07:07:22",0,"Kantor kuruptor......👎🖕","http://www.youtube.com/@anjingplastik197",
17,"@Starfall01","Luar biasa Indonesiaku ❤","UgzLim0cAgzylFG7Cth4AaABAg","",0,"https://www.youtube.com/watch?v=thptjzpQy4I&lc=UgzLim0cAgzylFG7Cth4AaABAg","2024-05-06 04:47:39",0,"Luar biasa Indonesiaku ❤","http://www.youtube.com/@Starfall01",
18,"@albertfsalampessyangky7068","Serem bia cukai","UgzFhBnl9kV5lKlG4FF4AaABAg","",0,"https://www.youtube.com/watch?v=thptjzpQy4I&lc=UgzFhBnl9kV5lKlG4FF4AaABAg","2024-05-06 02:06:32",0,"Serem bia cukai","http://www.youtube.com/@albertfsalampessyangky7068",
19,"@user-jz3gb1hj8x","Aturan hanya untk tameng korupsi Bea cukai sdh kelewat muntah2 itu korupsinya ngeriiii","UgwrKmQefgWrRXCjkUF4AaABAg","",0,"https://www.youtube.com/watch?v=thptjzpQy4I&lc=UgwrKmQefgWrRXCjkUF4AaABAg","2024-05-06 01:50:23",0,"Aturan hanya untk tameng korupsi Bea cukai sdh kelewat muntah2 itu korupsinya ngeriiii","http://www.youtube.com/@user-jz3gb1hj8x",
20,"@user-jz3gb1hj8x","Ayo dibongkar ayo diaudit bea cukai penyebab negara dn rakyat jd miskin bea cukai sarang koruptor","UgwM1EZtYa_jC8TIK0t4AaABAg","",0,"https://www.youtube.com/watch?v=thptjzpQy4I&lc=UgwM1EZtYa_jC8TIK0t4AaABAg","2024-05-06 01:47:51",0,"Ayo dibongkar ayo diaudit bea cukai penyebab negara dn rakyat jd miskin bea cukai sarang koruptor","http://www.youtube.com/@user-jz3gb1hj8x",
21,"@monmon97","Periksa bea cukai mungkin banyak koruptor di situ.","UgwDQi2H3fp_DcjniKp4AaABAg","",0,"https://www.youtube.com/watch?v=thptjzpQy4I&lc=UgwDQi2H3fp_DcjniKp4AaABAg","2024-05-06 00:16:38",0,"Periksa bea cukai mungkin banyak koruptor di situ.","http://www.youtube.com/@monmon97",
22,"@monmon97","Bea cukai itu macam rampok aja ya.","Ugx8xEzcLlWE7hzJK194AaABAg","",0,"https://www.youtube.com/watch?v=thptjzpQy4I&lc=Ugx8xEzcLlWE7hzJK194AaABAg","2024-05-06 00:15:40",0,"Bea cukai itu macam rampok aja ya.","http://www.youtube.com/@monmon97",
23,"@anglersabtuminggu6769","Maling maling aja","Ugykaqh4eSTwZ7_iRBR4AaABAg","",0,"https://www.youtube.com/watch?v=thptjzpQy4I&lc=Ugykaqh4eSTwZ7_iRBR4AaABAg","2024-05-05 23:43:28",0,"Maling maling aja","http://www.youtube.com/@anglersabtuminggu6769",
24,"@alexanderyuga28","Cenayang bisa tau harganya 😂,tapi parah sih utk pendidikan malah di tahan😤","UgwPfRUasHYPQL2TGn94AaABAg","",0,"https://www.youtube.com/watch?v=thptjzpQy4I&lc=UgwPfRUasHYPQL2TGn94AaABAg","2024-05-05 20:53:44",0,"Cenayang bisa tau harganya 😂,tapi parah sih utk pendidikan malah di tahan😤","http://www.youtube.com/@alexanderyuga28",
25,"@priyagungpuruhito4835","sugeng km bohong sugeng","UgwFLya43EQa5pEsO714AaABAg","",0,"https://www.youtube.com/watch?v=thptjzpQy4I&lc=UgwFLya43EQa5pEsO714AaABAg","2024-05-05 20:48:49",0,"sugeng km bohong sugeng","http://www.youtube.com/@priyagungpuruhito4835",
26,"@uzumakishishui388","Menteri pendidikan ngomong apa soal ini?","UgwxtKMRpEZYyg1WOjh4AaABAg","",0,"https://www.youtube.com/watch?v=thptjzpQy4I&lc=UgwxtKMRpEZYyg1WOjh4AaABAg","2024-05-05 18:04:35",0,"Menteri pendidikan ngomong apa soal ini?","http://www.youtube.com/@uzumakishishui388",
27,"@nafanc","Semoga hisabnya paling lama","UgxBMFL25VxpcvLNxb94AaABAg","",0,"https://www.youtube.com/watch?v=thptjzpQy4I&lc=UgxBMFL25VxpcvLNxb94AaABAg","2024-05-05 11:09:46",0,"Semoga hisabnya paling lama","http://www.youtube.com/@nafanc",
28,"@nafanc","Laknat","UgzU5h9t0_l82SE1VlV4AaABAg","",0,"https://www.youtube.com/watch?v=thptjzpQy4I&lc=UgzU5h9t0_l82SE1VlV4AaABAg","2024-05-05 11:09:20",0,"Laknat","http://www.youtube.com/@nafanc",
29,"@user-he9sh2kx9w","Dah 2 tahun nunggu heboh dulu...parah barang hibah utk belajar SLB lagi...msih juga dipajak..parah banget cari uang nya 😂","UgxZBuMxCw94v7Bn5qt4AaABAg","",0,"https://www.youtube.com/watch?v=thptjzpQy4I&lc=UgxZBuMxCw94v7Bn5qt4AaABAg","2024-05-05 09:03:04",0,"Dah 2 tahun nunggu heboh dulu...parah barang hibah utk belajar SLB lagi...msih juga dipajak..parah banget cari uang nya 😂","http://www.youtube.com/@user-he9sh2kx9w",
30,"@usakenslaveno.6913","Kalo hp udah error total jalan satu satunya ya di reboot. Kayaknya yang ini perlu di reboot juga biar bersih ke akar-akarnya","UgxcAHl1Mi4T40JuA-t4AaABAg","",0,"https://www.youtube.com/watch?v=thptjzpQy4I&lc=UgxcAHl1Mi4T40JuA-t4AaABAg","2024-05-05 03:23:26",0,"Kalo hp udah error total jalan satu satunya ya di reboot. Kayaknya yang ini perlu di reboot juga biar bersih ke akar-akarnya","http://www.youtube.com/@usakenslaveno.6913",
31,"@X._HATRED_.X","Benar kata marselino, negara ini lucu","UgytlXGuqbMZxgLY_tR4AaABAg","",0,"https://www.youtube.com/watch?v=thptjzpQy4I&lc=UgytlXGuqbMZxgLY_tR4AaABAg","2024-05-05 00:57:09",0,"Benar kata marselino, negara ini lucu","http://www.youtube.com/@X._HATRED_.X",
32,"@Lawakkonyol","Kerja di bc enak banget. Malakin orang2. Pantes aja pada ga berkah hidupnya. Makan uang haram. Uang yang tidak diberikan secara ikhlas","UgxjZTNdalzv5SYZ0Pp4AaABAg","",0,"https://www.youtube.com/watch?v=thptjzpQy4I&lc=UgxjZTNdalzv5SYZ0Pp4AaABAg","2024-05-04 20:32:16",0,"Kerja di bc enak banget. Malakin orang2. Pantes aja pada ga berkah hidupnya. Makan uang haram. Uang yang tidak diberikan secara ikhlas","http://www.youtube.com/@Lawakkonyol",
33,"@ahrimesta5667","Parah, harusnya negara turun tangan buat membantu","Ugyapnq-3Y8JYEzpOQt4AaABAg","",0,"https://www.youtube.com/watch?v=thptjzpQy4I&lc=Ugyapnq-3Y8JYEzpOQt4AaABAg","2024-05-04 20:20:24",0,"Parah, harusnya negara turun tangan buat membantu","http://www.youtube.com/@ahrimesta5667",
34,"@rainsapattiruhu","matinya ngga tenang tuh orang2","UgxQKFTqVfNye30m9K14AaABAg","",0,"https://www.youtube.com/watch?v=thptjzpQy4I&lc=UgxQKFTqVfNye30m9K14AaABAg","2024-05-04 14:29:41",0,"matinya ngga tenang tuh orang2","http://www.youtube.com/@rainsapattiruhu",
35,"@Aji_Ning_Ati","Berita sapatu, jaket, apa lagi, saya si setuju kalau bea cukai di periksa kejagung","UgyPiHbLc0mZSnOFZwh4AaABAg","",0,"https://www.youtube.com/watch?v=thptjzpQy4I&lc=UgyPiHbLc0mZSnOFZwh4AaABAg","2024-05-04 14:17:25",0,"Berita sapatu, jaket, apa lagi, saya si setuju kalau bea cukai di periksa kejagung","http://www.youtube.com/@Aji_Ning_Ati",
36,"@oktavianiikaismiati4065","Sarang penyamun.... Penghianat bangsa dan negara....","UgxP7zCAelAyRaRdWDJ4AaABAg","",0,"https://www.youtube.com/watch?v=thptjzpQy4I&lc=UgxP7zCAelAyRaRdWDJ4AaABAg","2024-05-04 13:43:03",0,"Sarang penyamun.... Penghianat bangsa dan negara....","http://www.youtube.com/@oktavianiikaismiati4065",
37,"@keris.gentalacakra","Perk0πT0|an macam apa ini😂","Ugwt0Sz4c4NHwFOcEht4AaABAg","",0,"https://www.youtube.com/watch?v=thptjzpQy4I&lc=Ugwt0Sz4c4NHwFOcEht4AaABAg","2024-05-04 13:12:16",0,"Perk0πT0|an macam apa ini😂","http://www.youtube.com/@keris.gentalacakra",
38,"@subhansandero6618","Kebiasaan!! Nunggu viral dulu baru di selesaikan,, kalau gak viral itu pasti masih di tahan,, ooohhhhh negeriKu","UgwqIyHEwyAHH6s8Ost4AaABAg","",0,"https://www.youtube.com/watch?v=thptjzpQy4I&lc=UgwqIyHEwyAHH6s8Ost4AaABAg","2024-05-04 12:18:00",0,"Kebiasaan!! Nunggu viral dulu baru di selesaikan,, kalau gak viral itu pasti masih di tahan,, ooohhhhh negeriKu","http://www.youtube.com/@subhansandero6618",
39,"@zadadenty2296","Terus misal kalo nggak barang dari hibah... Misal sekolahnya sendiri memang mampu buat beliin alat tersebut buat anak2 SLB disana gmn coba? Tetep kena pajak juga masak","UgyRt-kQtJiSwUqMwRV4AaABAg","",0,"https://www.youtube.com/watch?v=thptjzpQy4I&lc=UgyRt-kQtJiSwUqMwRV4AaABAg","2024-05-04 11:26:45",0,"Terus misal kalo nggak barang dari hibah... Misal sekolahnya sendiri memang mampu buat beliin alat tersebut buat anak2 SLB disana gmn coba? Tetep kena pajak juga masak","http://www.youtube.com/@zadadenty2296",
40,"@RS-ce5ke","kekal kalian di neraka para koruptor bea cukai","Ugz7CiRQP3htKxesQEl4AaABAg","",0,"https://www.youtube.com/watch?v=thptjzpQy4I&lc=Ugz7CiRQP3htKxesQEl4AaABAg","2024-05-04 08:04:37",0,"kekal kalian di neraka para koruptor bea cukai","http://www.youtube.com/@RS-ce5ke",
41,"@edie8463","Mengerikaaan bea cukai","UgxsGCA0p2B2JW_E7Bh4AaABAg","",0,"https://www.youtube.com/watch?v=thptjzpQy4I&lc=UgxsGCA0p2B2JW_E7Bh4AaABAg","2024-05-04 07:32:01",0,"Mengerikaaan bea cukai","http://www.youtube.com/@edie8463",
42,"@achozvirgiawan8921","Bea cukai ngeleess","UgxP1tj597_gzABl0tR4AaABAg","",0,"https://www.youtube.com/watch?v=thptjzpQy4I&lc=UgxP1tj597_gzABl0tR4AaABAg","2024-05-04 04:24:57",0,"Bea cukai ngeleess","http://www.youtube.com/@achozvirgiawan8921",
43,"@user-dn8bx5fn8e","Bea curi","UgxSPxvkS4gm42HpjjR4AaABAg","",0,"https://www.youtube.com/watch?v=thptjzpQy4I&lc=UgxSPxvkS4gm42HpjjR4AaABAg","2024-05-04 04:09:15",0,"Bea curi","http://www.youtube.com/@user-dn8bx5fn8e",
44,"@MuhAdzi","Korup banget woi 😂","Ugy5e6QLvfNnJkGYuZ14AaABAg","",0,"https://www.youtube.com/watch?v=thptjzpQy4I&lc=Ugy5e6QLvfNnJkGYuZ14AaABAg","2024-05-04 03:22:58",0,"Korup banget woi 😂","http://www.youtube.com/@MuhAdzi",
45,"@rudiipapaya5208","Presiden prabowo tolong di tindak dong bea cukai yang jahatt","UgzxZO6DxUrOvktYRER4AaABAg","",0,"https://www.youtube.com/watch?v=thptjzpQy4I&lc=UgzxZO6DxUrOvktYRER4AaABAg","2024-05-04 02:30:02",0,"Presiden prabowo tolong di tindak dong bea cukai yang jahatt","http://www.youtube.com/@rudiipapaya5208",
46,"@MaximumH8","90% instansi pemerintah konoha sama aja kelakuannya😂","UgzFbW2TOedvsrdAKz54AaABAg","",0,"https://www.youtube.com/watch?v=thptjzpQy4I&lc=UgzFbW2TOedvsrdAKz54AaABAg","2024-05-04 01:07:43",0,"90% instansi pemerintah konoha sama aja kelakuannya😂","http://www.youtube.com/@MaximumH8",
47,"@kouhaku632","korupsi sudah menjadi tradisi yang mendarah daging Indonesia, tajam kebawah tumpul ke atas itu hukum Indonesia. WELLCOME TO KONOHAGAKURE","Ugyah9jEDYVLpCGzsKd4AaABAg","",0,"https://www.youtube.com/watch?v=thptjzpQy4I&lc=Ugyah9jEDYVLpCGzsKd4AaABAg","2024-05-04 00:25:35",0,"korupsi sudah menjadi tradisi yang mendarah daging Indonesia, tajam kebawah tumpul ke atas itu hukum Indonesia. WELLCOME TO KONOHAGAKURE","http://www.youtube.com/@kouhaku632",
48,"@nachtschatten8088","sri mulyani : demi ekonomi republik indonesia??? . dimananya ya??. coba berikan salah satu contoh ekonomi republik indonesia berkembang, karna gua gk tau, yang gua tau petinggi-petinggi yang korup, wkwkwkwkwk","UgwG0jh1UFEcQ6mVcFx4AaABAg","",0,"https://www.youtube.com/watch?v=thptjzpQy4I&lc=UgwG0jh1UFEcQ6mVcFx4AaABAg","2024-05-03 23:57:56",0,"sri mulyani : demi ekonomi republik indonesia??? . dimananya ya??. coba berikan salah satu contoh ekonomi republik indonesia berkembang, karna gua gk tau, yang gua tau petinggi-petinggi yang korup, wkwkwkwkwk","http://www.youtube.com/@nachtschatten8088",
49,"@cekinid","Satu Kata ""Kualat"", yakin rizkinya tidak barokah","UgzVWX5AJIGHP065mvt4AaABAg","",0,"https://www.youtube.com/watch?v=thptjzpQy4I&lc=UgzVWX5AJIGHP065mvt4AaABAg","2024-05-03 22:45:23",0,"Satu Kata ""Kualat"", yakin rizkinya tidak barokah","http://www.youtube.com/@cekinid",
50,"@rahmadprananda2991","Kepala kantor nya malah nyengir 😅 abis di desak loh ama mentri ga malu apa","UgxUOoBVyefilv7O5Nx4AaABAg","",0,"https://www.youtube.com/watch?v=thptjzpQy4I&lc=UgxUOoBVyefilv7O5Nx4AaABAg","2024-05-03 10:26:05",0,"Kepala kantor nya malah nyengir 😅 abis di desak loh ama mentri ga malu apa","http://www.youtube.com/@rahmadprananda2991",
51,"@hanz144","Aku orang Malaysia kenapa jadi marah dengan bea cukai ?","UgzG7S0woVtVyi-D-y14AaABAg","",0,"https://www.youtube.com/watch?v=thptjzpQy4I&lc=UgzG7S0woVtVyi-D-y14AaABAg","2024-05-03 08:04:48",0,"Aku orang Malaysia kenapa jadi marah dengan bea cukai ?","http://www.youtube.com/@hanz144",
52,"@THEMASTERRANGGA","GAK TAU HIBAH APA GATAU DIRI UDH DIGAJI MASIH AMBIL BARANG ORANG BEJANCUKAI","Ugy_v6-vVTI2s1Td1TN4AaABAg","",0,"https://www.youtube.com/watch?v=thptjzpQy4I&lc=Ugy_v6-vVTI2s1Td1TN4AaABAg","2024-05-03 07:53:10",0,"GAK TAU HIBAH APA GATAU DIRI UDH DIGAJI MASIH AMBIL BARANG ORANG BEJANCUKAI","http://www.youtube.com/@THEMASTERRANGGA",
53,"@tiarbbs6766","Slalu ada cerita diplanet bumi ini","UgwYe1PQuG-k0w-4KNp4AaABAg","",0,"https://www.youtube.com/watch?v=thptjzpQy4I&lc=UgwYe1PQuG-k0w-4KNp4AaABAg","2024-05-03 04:13:30",0,"Slalu ada cerita diplanet bumi ini","http://www.youtube.com/@tiarbbs6766",
54,"@sujitosujito6402","Motto bea cukai kalau bisa dipersulit, kenapa mesti dipermudah","Ugy3Uy1QnehsQNVtvbJ4AaABAg","",0,"https://www.youtube.com/watch?v=thptjzpQy4I&lc=Ugy3Uy1QnehsQNVtvbJ4AaABAg","2024-05-03 03:30:19",0,"Motto bea cukai kalau bisa dipersulit, kenapa mesti dipermudah","http://www.youtube.com/@sujitosujito6402",
55,"@bennyconstantine7593","Semua barang yg lewat bea cukai hrs Dimainkan kecuali barang2 milik org2 departemen keuangan....pasti bea cukai TTS.....bukankah hal tsb udah terjadi dari dulu...knp baru diributkan skrng....??????","Ugx4F1tbPzp7fMLQmOl4AaABAg","",0,"https://www.youtube.com/watch?v=thptjzpQy4I&lc=Ugx4F1tbPzp7fMLQmOl4AaABAg","2024-05-03 02:46:11",0,"Semua barang yg lewat bea cukai hrs Dimainkan kecuali barang2 milik org2 departemen keuangan....pasti bea cukai TTS.....bukankah hal tsb udah terjadi dari dulu...knp baru diributkan skrng....??????","http://www.youtube.com/@bennyconstantine7593",
56,"@TiparNanut","Mencari ilmu untuk jabatan Jabatan untuk mencari kekayaan. Ketika seseorang terjun dikepemerintahan, Hartanya bertambah, dialah pencurinya ( imam syafei )","UgyC5Z9BW8Fr1aqAS3J4AaABAg","",0,"https://www.youtube.com/watch?v=thptjzpQy4I&lc=UgyC5Z9BW8Fr1aqAS3J4AaABAg","2024-05-03 02:18:57",0,"Mencari ilmu untuk jabatan Jabatan untuk mencari kekayaan. Ketika seseorang terjun dikepemerintahan, Hartanya bertambah, dialah pencurinya ( imam syafei )","http://www.youtube.com/@TiparNanut",
57,"@hakakkaiai99","Dia simpan itu alat, semoga kepake sama anak2 keturunan bea cukai.","UgzfCocgn6tB7a1oCtJ4AaABAg","",0,"https://www.youtube.com/watch?v=thptjzpQy4I&lc=UgzfCocgn6tB7a1oCtJ4AaABAg","2024-05-02 20:44:19",0,"Dia simpan itu alat, semoga kepake sama anak2 keturunan bea cukai.","http://www.youtube.com/@hakakkaiai99",
58,"@fachriamalluddin6353","Bea cukai sinting","UgyxZvbyGNVZpFUwSh14AaABAg","",0,"https://www.youtube.com/watch?v=thptjzpQy4I&lc=UgyxZvbyGNVZpFUwSh14AaABAg","2024-05-02 19:02:51",0,"Bea cukai sinting","http://www.youtube.com/@fachriamalluddin6353",
59,"@ibrahimthoriq8665","Pecat! !!!! Mau minta jatah Preman itu namanya","UgyKAyGs6aJnP2d1R-d4AaABAg","",0,"https://www.youtube.com/watch?v=thptjzpQy4I&lc=UgyKAyGs6aJnP2d1R-d4AaABAg","2024-05-02 18:48:46",0,"Pecat! !!!! Mau minta jatah Preman itu namanya","http://www.youtube.com/@ibrahimthoriq8665",
60,"@dharmaeo8725","Cukai korup !!!","UgwPos3p3A59MM05h4d4AaABAg","",0,"https://www.youtube.com/watch?v=thptjzpQy4I&lc=UgwPos3p3A59MM05h4d4AaABAg","2024-05-02 10:55:22",0,"Cukai korup !!!","http://www.youtube.com/@dharmaeo8725",
61,"@JembutTirex","Beacukai isinya binatang semua..","Ugwr81iIZM_VmCT7ZTl4AaABAg","",0,"https://www.youtube.com/watch?v=thptjzpQy4I&lc=Ugwr81iIZM_VmCT7ZTl4AaABAg","2024-05-02 10:51:33",0,"Beacukai isinya binatang semua..","http://www.youtube.com/@JembutTirex",
62,"@omanrachman6952","Hak org cacat di embat juga, parah ... parah... 😂😂","UgxeHOYgfBrQ1942rMd4AaABAg","",0,"https://www.youtube.com/watch?v=thptjzpQy4I&lc=UgxeHOYgfBrQ1942rMd4AaABAg","2024-05-02 09:19:51",0,"Hak org cacat di embat juga, parah ... parah... 😂😂","http://www.youtube.com/@omanrachman6952",
63,"@didotwijaya4726","Mau sampe kpan begini terud","Ugwdyv5g5O16LfPEnlV4AaABAg","",0,"https://www.youtube.com/watch?v=thptjzpQy4I&lc=Ugwdyv5g5O16LfPEnlV4AaABAg","2024-05-02 09:04:52",0,"Mau sampe kpan begini terud","http://www.youtube.com/@didotwijaya4726",
64,"@mimosavermillion9269","Ini pelayan masyarakat apa perampok masyarakat","UgxgneQACwtH--NjPxF4AaABAg","",0,"https://www.youtube.com/watch?v=thptjzpQy4I&lc=UgxgneQACwtH--NjPxF4AaABAg","2024-05-02 08:41:14",0,"Ini pelayan masyarakat apa perampok masyarakat","http://www.youtube.com/@mimosavermillion9269",
65,"@salsabillafitriazzahra6364","Perampokkkkk","UgztK09rfA3K7P5vmll4AaABAg","",0,"https://www.youtube.com/watch?v=thptjzpQy4I&lc=UgztK09rfA3K7P5vmll4AaABAg","2024-05-02 08:07:31",0,"Perampokkkkk","http://www.youtube.com/@salsabillafitriazzahra6364",
66,"@kelvinnew1515","Semoga kasus ini sampai terdengar ke negara lain, biar malu mereka","UgxPMB-_92OU_QN4gll4AaABAg","",1,"https://www.youtube.com/watch?v=thptjzpQy4I&lc=UgxPMB-_92OU_QN4gll4AaABAg","2024-05-02 06:09:41",0,"Semoga kasus ini sampai terdengar ke negara lain, biar malu mereka","http://www.youtube.com/@kelvinnew1515",
67,"@ahmadpramuja2870","Bea cukai sarang mafia","UgzBz8IDCC1GoxyDEiF4AaABAg","",0,"https://www.youtube.com/watch?v=thptjzpQy4I&lc=UgzBz8IDCC1GoxyDEiF4AaABAg","2024-05-02 06:03:22",0,"Bea cukai sarang mafia","http://www.youtube.com/@ahmadpramuja2870",
68,"@kiryuunaga1olivians100","Bukan cuma pelayan di bea cukai yang perlu di tingkatkan tapi juga moral, masa alat bantu SLB masih juga di pakai bisnis","UgynR5ffwYhm1TZJolp4AaABAg","",0,"https://www.youtube.com/watch?v=thptjzpQy4I&lc=UgynR5ffwYhm1TZJolp4AaABAg","2024-05-02 05:13:18",0,"Bukan cuma pelayan di bea cukai yang perlu di tingkatkan tapi juga moral, masa alat bantu SLB masih juga di pakai bisnis","http://www.youtube.com/@kiryuunaga1olivians100",
